loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,dtir1
cf,Male,nopre,type1,p4,l1,nopc,nob/c,556500,3.625,0.4008,5012.16,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,8280.0,CRIF,673.0,CIB,45-54,not_inst,91.52960526,south,direct,39.0
cf,Joint,pre,type1,p4,l1,nopc,nob/c,216500,3.375,0.1729,538.4,180.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7320.0,CIB,514.0,EXP,65-74,not_inst,42.61811024,North,direct,29.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,416500,3.375,0.1052,0.0,180.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,12720.0,EXP,856.0,EXP,55-64,not_inst,45.87004405,North,direct,28.0
cf,Female,nopre,type2,p4,l1,nopc,b/c,606500,3.625,0.9243,0.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,,CRIF,522.0,CIB,35-44,not_inst,93.59567901,central,direct,
cf,Male,nopre,type1,p1,l1,nopc,nob/c,326500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,8820.0,EQUI,588.0,EXP,45-54,not_inst,,central,direct,
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,216500,3.75,0.3063,5763.74,300.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3900.0,CRIF,593.0,CIB,55-64,to_inst,57.27513228,south,direct,48.0
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,406500,3.5,0.2739,1250.0,168.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7740.0,EXP,544.0,EXP,65-74,to_inst,75.55762082,south,direct,38.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,316500,3.875,0.5653,6985.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,6600.0,CIB,582.0,EXP,25-34,not_inst,88.40782123,south,direct,30.0
ncf,Male,pre,type1,p1,l1,nopc,nob/c,126500,4.875,0.658,2832.95,324.0,neg_amm,not_int,not_lpsm,128000.0,sb,pr,home,1U,2280.0,EXP,611.0,CIB,25-34,to_inst,98.828125,south,direct,22.0
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,626500,4.375,-0.123,0.0,360.0,neg_amm,not_int,not_lpsm,628000.0,sb,pr,home,1U,,EXP,585.0,EXP,45-54,to_inst,99.7611465,North,direct,
cf,Joint,nopre,type1,p3,l2,nopc,nob/c,266500,,,,300.0,neg_amm,not_int,not_lpsm,398000.0,sb,pr,home,1U,1980.0,CRIF,761.0,EXP,35-44,not_inst,66.95979899,North,direct,11.0
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,146500,,,,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,4380.0,CRIF,708.0,CIB,45-54,to_inst,92.72151899,south,direct,60.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,286500,3.99,0.2009,1658.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5700.0,CRIF,613.0,CIB,65-74,to_inst,80.02793296,south,direct,47.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,666500,4.875,1.3186,278.8,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,37500.0,CIB,897.0,EXP,45-54,not_inst,69.57202505,North,direct,39.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,206500,3.625,-0.0109,20.14,120.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,8400.0,CRIF,634.0,EXP,55-64,not_inst,24.06759907,North,direct,21.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,256500,4.5,0.8034,6775.0,240.0,neg_amm,not_int,not_lpsm,318000.0,sb,pr,home,1U,4800.0,EXP,671.0,CIB,35-44,to_inst,80.66037736,central,direct,38.0
cf,Female,nopre,type1,p1,l2,nopc,nob/c,776500,4.99,0.7091,3837.9,360.0,not_neg,not_int,not_lpsm,1108000.0,sb,ir,home,3U,7980.0,EXP,746.0,CIB,55-64,not_inst,70.08122744,North,direct,23.0
ncf,Male,nopre,type1,p3,l1,nopc,nob/c,596500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10740.0,EQUI,556.0,EXP,55-64,to_inst,,south,direct,
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,136500,5.19,1.3585,3828.93,360.0,not_neg,not_int,not_lpsm,228000.0,sb,ir,home,1U,7800.0,CIB,849.0,EXP,35-44,to_inst,59.86842105,south,direct,35.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,176500,4.0,0.4715,3954.88,360.0,not_neg,not_int,not_lpsm,298000.0,sb,ir,home,1U,23520.0,CIB,609.0,EXP,45-54,not_inst,59.22818792,central,direct,25.0
cf,Joint,nopre,type2,p3,l1,nopc,b/c,156500,4.125,0.7438,,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3840.0,CIB,797.0,EXP,65-74,to_inst,79.04040404,North,direct,28.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,4.0,0.3213,4352.81,360.0,not_neg,int_only,not_lpsm,478000.0,sb,pr,home,1U,10560.0,EXP,665.0,EXP,35-44,not_inst,85.041841,North,direct,31.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,266500,3.75,0.0779,0.0,240.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,6360.0,CIB,531.0,EXP,45-54,not_inst,78.84615385,North,direct,32.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,136500,,,,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,5400.0,EXP,882.0,EXP,65-74,to_inst,39.22413793,south,direct,38.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,3.99,0.2465,285.6,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,12420.0,CIB,859.0,EXP,55-64,to_inst,68.82239382,North,direct,36.0
,Joint,nopre,type1,p3,l1,nopc,nob/c,96500,,,,180.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2820.0,CRIF,862.0,EXP,65-74,to_inst,54.21348315,south,direct,39.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,166500,4.875,1.4763,5278.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,9000.0,EXP,679.0,EXP,55-64,to_inst,76.37614679,North,direct,29.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,356500,3.5,-0.2237,5056.65,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,4680.0,CRIF,825.0,CIB,45-54,not_inst,63.88888889,North,direct,49.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,3.375,-0.0257,6155.14,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,7860.0,CRIF,611.0,CIB,55-64,to_inst,75.15243902,North,direct,21.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,3.375,0.3679,6216.5,180.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,8580.0,EXP,719.0,CIB,55-64,to_inst,60.3046595,North,direct,26.0
cf,Sex Not Available,nopre,type1,p4,l2,nopc,nob/c,666500,4.99,0.6753,4697.5,360.0,not_neg,not_int,not_lpsm,988000.0,sb,pr,home,1U,13740.0,EXP,844.0,EXP,45-54,to_inst,67.45951417,south,direct,38.0
ncf,Female,nopre,type1,p4,l1,nopc,nob/c,626500,4.125,-0.089,0.0,360.0,not_neg,not_int,not_lpsm,1658000.0,sb,pr,home,1U,7020.0,CRIF,713.0,CIB,25-34,not_inst,37.78648975,south,direct,44.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,136500,4.625,1.3114,4647.45,360.0,not_neg,not_int,not_lpsm,268000.0,sb,ir,home,1U,4020.0,EXP,838.0,EXP,65-74,not_inst,50.93283582,North,direct,49.0
ncf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,876500,,,,180.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,22980.0,EQUI,511.0,EXP,45-54,to_inst,,south,direct,
cf,Female,nopre,type1,p1,l1,nopc,nob/c,76500,4.99,1.2452,1442.29,360.0,not_neg,not_int,not_lpsm,118000.0,sb,sr,home,1U,7560.0,CIB,608.0,CIB,45-54,to_inst,64.83050847,North,direct,47.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,666500,4.0,0.3898,13600.0,360.0,not_neg,not_int,not_lpsm,988000.0,sb,pr,home,1U,6540.0,CRIF,690.0,CIB,65-74,not_inst,67.45951417,North,direct,42.0
cf,Male,nopre,type3,p3,l1,nopc,nob/c,386500,3.375,-0.0602,7600.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5880.0,CIB,740.0,CIB,45-54,to_inst,99.61340206,south,direct,51.0
cf,Male,nopre,type2,p4,l1,nopc,b/c,196500,,,,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,4140.0,EXP,743.0,EXP,45-54,to_inst,104.5212766,North,direct,36.0
cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,146500,,,,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,5700.0,EXP,628.0,CIB,25-34,to_inst,82.30337079,south,direct,49.0
cf,Male,pre,type1,p1,l1,nopc,nob/c,256500,4.625,1.2131,1891.63,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4500.0,CIB,895.0,CIB,25-34,to_inst,95.70895522,North,direct,44.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,426500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4680.0,EQUI,685.0,EXP,45-54,to_inst,,south,direct,
cf,Male,nopre,type1,p1,l2,nopc,nob/c,166500,4.875,1.3011,2074.0,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3780.0,EXP,871.0,CIB,<25,to_inst,93.53932584,North,direct,20.0
cf,Sex Not Available,nopre,type2,p4,l2,nopc,b/c,166500,,,,300.0,neg_amm,int_only,not_lpsm,,sb,pr,home,1U,3180.0,EQUI,678.0,EXP,65-74,to_inst,,south,direct,
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,136500,,,,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2160.0,EXP,582.0,CIB,45-54,to_inst,76.68539326,south,direct,50.0
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,316500,3.125,-0.0259,3243.13,180.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,8160.0,CIB,579.0,EXP,45-54,to_inst,73.94859813,south,direct,27.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,466500,3.25,-0.3486,1021.57,120.0,not_neg,not_int,not_lpsm,2508000.0,sb,pr,home,1U,52800.0,CIB,624.0,EXP,65-74,not_inst,18.60047847,North,direct,33.0
cf,Joint,nopre,type2,p4,l1,nopc,b/c,576500,3.5,0.9779,0.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,,CRIF,515.0,EXP,35-44,not_inst,98.04421769,North,direct,
cf,Joint,pre,type1,p4,l1,nopc,nob/c,326500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6660.0,EQUI,713.0,EXP,65-74,to_inst,,central,direct,
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,486500,4.25,-0.144,0.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,9000.0,EXP,607.0,CIB,25-34,not_inst,64.18205805,south,direct,36.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,226500,,,,360.0,not_neg,int_only,not_lpsm,378000.0,sb,pr,home,1U,5820.0,EXP,585.0,EXP,55-64,not_inst,59.92063492,North,direct,41.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,336500,4.99,1.4701,10263.99,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,5640.0,EXP,758.0,CIB,45-54,to_inst,71.9017094,south,direct,44.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,66500,4.5,1.269,2838.99,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,1920.0,CIB,855.0,CIB,65-74,to_inst,24.81343284,south,direct,39.0
cf,Female,nopre,type1,p3,l2,nopc,nob/c,406500,4.375,0.4489,3041.0,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,ir,home,1U,3780.0,CIB,797.0,CIB,35-44,not_inst,40.32738095,North,direct,49.0
ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,276500,4.25,0.6409,1250.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,6600.0,CIB,751.0,EXP,35-44,to_inst,92.7852349,south,direct,44.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,4.125,0.044,1914.48,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,9540.0,EXP,662.0,EXP,45-54,not_inst,75.38560411,south,direct,49.0
cf,Female,pre,type2,p4,l1,nopc,b/c,566500,3.99,1.0673,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,10020.0,EXP,656.0,CIB,45-54,not_inst,93.17434211,south,direct,47.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,556500,4.375,0.0718,134.16,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,6840.0,CIB,596.0,EXP,35-44,not_inst,79.7277937,North,direct,37.0
cf,Male,nopre,type3,p4,l1,nopc,nob/c,256500,3.75,-0.0475,0.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,,EXP,867.0,CIB,45-54,to_inst,99.41860465,North,direct,
cf,Female,pre,type1,p1,l1,nopc,nob/c,626500,3.625,0.0633,6466.91,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,9060.0,CRIF,599.0,CIB,25-34,to_inst,89.75644699,south,direct,33.0
cf,Female,nopre,type2,p1,l1,nopc,b/c,486500,2.99,0.4122,1826.31,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,4680.0,EXP,669.0,EXP,55-64,to_inst,97.69076305,south,direct,55.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,3.375,-0.2342,4755.42,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,7560.0,CRIF,598.0,EXP,35-44,to_inst,81.25,south,direct,25.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,226500,4.18,0.2911,4630.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,7560.0,CRIF,820.0,EXP,65-74,to_inst,78.64583333,south,direct,35.0
,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,4.0,-0.067,1690.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,10440.0,CIB,752.0,EXP,45-54,not_inst,60.21039604,North,direct,38.0
cf,Male,nopre,type3,p4,l1,nopc,nob/c,246500,3.75,0.0028,0.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,,EXP,713.0,CIB,55-64,to_inst,77.51572327,North,direct,
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,496500,3.99,0.4875,0.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,6300.0,EXP,647.0,EXP,25-34,not_inst,94.03409091,south,direct,41.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,366500,,,,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,3720.0,CRIF,878.0,CIB,25-34,to_inst,78.31196581,south,direct,21.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,276500,3.625,0.255,5727.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,5460.0,CIB,724.0,EXP,25-34,not_inst,81.80473373,North,direct,41.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,336500,3.875,0.117,0.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,3660.0,CRIF,539.0,CIB,45-54,not_inst,70.39748954,North,direct,40.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,3.875,0.1781,757.94,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,7500.0,CIB,817.0,CIB,45-54,not_inst,56.0483871,North,direct,47.0
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,326500,3.25,-0.6979,2788.48,300.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,,CIB,599.0,EXP,45-54,to_inst,96.59763314,central,direct,
cf,Male,nopre,type1,p4,l1,nopc,nob/c,506500,4.125,-0.168,950.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,8580.0,CRIF,611.0,CIB,35-44,not_inst,71.53954802,south,direct,47.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,116500,4.25,1.3623,3140.0,240.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,4020.0,CRIF,516.0,CIB,45-54,to_inst,20.8781362,south,direct,23.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,86500,4.75,0.7213,3130.0,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,1620.0,CRIF,697.0,CIB,55-64,to_inst,73.30508475,North,direct,44.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,256500,4.5,0.8458,5461.25,360.0,not_neg,not_int,lpsm,458000.0,sb,ir,home,1U,3540.0,CRIF,833.0,CIB,65-74,to_inst,56.00436681,North,direct,25.0
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,176500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,877.0,EXP,55-64,to_inst,,south,direct,
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,226500,4.625,0.9146,2913.48,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,2040.0,CIB,852.0,EXP,65-74,to_inst,95.16806723,North,direct,54.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,276500,3.75,0.0973,3654.06,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,8700.0,EXP,758.0,CIB,45-54,to_inst,59.08119658,central,direct,45.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,506500,3.875,0.2183,5458.44,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,5040.0,CRIF,806.0,EXP,55-64,not_inst,79.38871473,south,direct,45.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,246500,3.875,0.3433,1855.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,6660.0,CIB,564.0,CIB,35-44,to_inst,65.21164021,North,direct,23.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,,,,300.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,8220.0,EQUI,515.0,EXP,45-54,not_inst,,North,direct,
cf,Male,nopre,type1,p3,l1,nopc,nob/c,366500,4.75,0.2105,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,4020.0,EXP,857.0,CIB,35-44,not_inst,80.02183406,North,direct,43.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,416500,3.5,0.3304,3846.56,180.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,9300.0,CRIF,900.0,EXP,45-54,to_inst,72.05882353,south,direct,38.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,646500,3.625,-0.14,0.0,180.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,13800.0,CIB,709.0,CIB,45-54,not_inst,64.13690476,North,direct,42.0
ncf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,216500,4.875,,819.28,324.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1U,,EQUI,796.0,EXP,,,99.31192661,south,direct,
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,2940.0,EQUI,806.0,EXP,35-44,to_inst,,south,direct,
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,616500,3.69,-0.0105,0.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,7140.0,CIB,681.0,EXP,55-64,not_inst,67.89647577,North,direct,47.0
cf,Joint,pre,type2,p3,l1,nopc,b/c,186500,4.375,0.8632,2757.24,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,5040.0,CIB,691.0,EXP,65-74,to_inst,85.55045872,North,direct,43.0
cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,306500,3.625,0.1631,5000.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,3660.0,EXP,745.0,CIB,55-64,to_inst,65.49145299,south,direct,37.0
cf,Female,pre,type1,p1,l1,nopc,nob/c,106500,4.25,0.7565,2980.63,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2460.0,CRIF,700.0,CIB,65-74,to_inst,71.95945946,North,direct,40.0
cf,Male,pre,type1,p3,l1,nopc,nob/c,146500,5.25,1.2129,4987.5,360.0,not_neg,not_int,not_lpsm,208000.0,sb,ir,home,1U,6600.0,CIB,713.0,EXP,45-54,to_inst,70.43269231,south,direct,36.0
cf,Joint,nopre,type1,p4,l2,nopc,nob/c,426500,,,,300.0,neg_amm,int_only,not_lpsm,,sb,pr,home,1U,12780.0,EQUI,528.0,EXP,35-44,to_inst,,North,direct,
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,356500,3.75,0.1546,0.0,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,7020.0,CIB,887.0,EXP,35-44,not_inst,41.55011655,North,direct,33.0
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,206500,3.375,0.0145,6262.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3600.0,EXP,761.0,CIB,65-74,to_inst,86.76470588,North,direct,29.0
ncf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,186500,4.125,0.8537,4740.31,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,5940.0,EXP,812.0,EXP,65-74,to_inst,85.55045872,south,direct,36.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,516500,3.99,0.5999,13242.35,360.0,not_neg,not_int,not_lpsm,1158000.0,sb,pr,home,1U,5160.0,CRIF,677.0,CIB,65-74,to_inst,44.60276339,North,direct,46.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,386500,,,,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4380.0,EXP,754.0,EXP,65-74,not_inst,94.73039216,North,direct,15.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,276500,3.5,0.2479,8597.38,324.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,6240.0,CRIF,526.0,EXP,35-44,to_inst,81.80473373,central,direct,41.0
ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,1366500,,,,360.0,not_neg,not_int,not_lpsm,2588000.0,sb,pr,home,1U,1320.0,CRIF,894.0,EXP,45-54,to_inst,52.80139104,central,direct,15.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,486500,4.125,0.071,950.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,4980.0,CRIF,784.0,CIB,35-44,not_inst,85.65140845,south,direct,43.0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,486500,,,,240.0,not_neg,not_int,not_lpsm,,sb,ir,home,1U,7920.0,EQUI,881.0,EXP,55-64,to_inst,,North,direct,
cf,Male,,type1,p1,l1,nopc,nob/c,446500,4.375,0.0557,987.8,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,6660.0,EXP,537.0,CIB,25-34,not_inst,69.98432602,North,direct,36.0
cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,126500,3.875,1.0353,0.0,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2580.0,CRIF,794.0,CIB,55-64,to_inst,80.06329114,south,direct,60.0
cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,306500,2.99,-0.6488,4298.96,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,,EXP,722.0,EXP,35-44,to_inst,90.68047337,south,direct,
cf,Male,nopre,type1,p1,l1,nopc,nob/c,66500,3.99,1.4784,2874.38,180.0,not_neg,not_int,not_lpsm,68000.0,sb,pr,home,1U,4320.0,EXP,642.0,CIB,35-44,to_inst,97.79411765,North,direct,42.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3960.0,EQUI,619.0,EXP,35-44,to_inst,,south,direct,
cf,Joint,pre,type1,p1,l1,nopc,nob/c,356500,4.5,-0.0152,2038.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,8700.0,CRIF,706.0,EXP,55-64,to_inst,79.57589286,North,direct,49.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,266500,4.75,1.1453,3137.5,180.0,not_neg,not_int,not_lpsm,398000.0,sb,ir,home,1U,9720.0,CRIF,819.0,CIB,45-54,to_inst,66.95979899,North,direct,47.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,416500,3.99,0.4702,7928.75,348.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,5040.0,CIB,731.0,CIB,45-54,to_inst,59.67048711,south,direct,42.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,406500,3.5,-0.198,0.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,6360.0,CIB,752.0,CIB,35-44,not_inst,57.41525424,south,direct,36.0
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,676500,2.875,-0.6836,14322.94,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,,EXP,622.0,EXP,65-74,to_inst,85.85025381,North,direct,
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,406500,,,,180.0,not_neg,int_only,not_lpsm,548000.0,sb,pr,home,1U,9540.0,CRIF,705.0,CIB,55-64,to_inst,74.17883212,south,direct,41.0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,546500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10440.0,EQUI,746.0,EXP,45-54,not_inst,,south,direct,
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,136500,4.875,1.1308,1150.0,240.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,2880.0,EXP,651.0,CIB,35-44,to_inst,35.18041237,south,direct,39.0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,446500,,,,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,7680.0,CRIF,879.0,EXP,45-54,not_inst,65.85545723,central,direct,29.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,316500,4.25,0.883,9440.0,360.0,not_neg,int_only,not_lpsm,398000.0,sb,pr,home,1U,4620.0,CIB,847.0,CIB,45-54,to_inst,79.52261307,North,direct,43.0
